id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
43441,-40.747868,-25.63711,25.675764,-15.849927,-8.459825,39.58514,-33.326622,25.031374,28.368116,-8.875639,32.154137,-17.71043,-31.814095,17.354937,-28.116802,-33.12826,-18.07355,21.368633,52.4566,69.87317,-34.16988,48.518005,-72.80998,-14.266344,30.579557,-36.513836,30.991669,-12.900777,38.791107,-19.739643,-2.1166034,24.931334,18.923822,-51.404316,28.69209,-26.254406,-19.535254
43438,-2.2730138,-1.3912109,1.848998,-1.4562613,-1.6719726,1.8479632,-1.9015502,2.1412742,3.533377,-1.006364,2.6172142,-1.5872587,-1.6552494,1.0763658,-1.909061,-1.1196793,-1.9221563,1.0361531,3.1280253,2.1506245,-1.5577112,3.0755603,-4.741509,-0.54688525,2.5712416,-1.604591,1.3671539,-1.290208,2.6134725,-1.4515226,-0.4971946,2.285765,1.3762026,-2.4584496,2.7405736,-1.4737037,-1.6554492
43437,-23.077892,-12.512373,30.567879,-12.613605,-6.2763987,22.972548,-13.79788,15.395587,30.37731,-10.439975,30.722147,-11.834987,-20.274055,11.462853,-17.29802,-9.029959,-13.332544,13.312966,15.00262,35.87219,-29.664932,19.570778,-66.308014,-9.8758955,44.320583,-27.49834,22.353296,-4.5610614,28.353994,-23.485949,-10.021698,25.757593,21.737999,-31.492065,42.897034,-24.143412,-28.246256
43436,-22.159655,-10.304994,18.707737,-11.573212,-0.8291756,18.560822,-11.736534,18.696304,13.399863,-5.437758,16.001396,-11.131868,-19.070223,10.704319,-18.922552,-16.03163,-11.506868,13.480407,21.601767,51.156376,-21.029364,21.02258,-47.573753,-8.26374,29.154032,-20.360374,27.75137,-11.296825,26.398127,-17.506573,-2.692505,17.688051,17.938066,-39.641018,19.752708,-20.053741,-14.065164
43435,-27.791489,-10.775216,55.304302,-6.3800073,-10.827443,24.481703,-11.577895,16.584211,33.565388,-8.745637,19.233288,-16.435139,-28.206602,11.208632,-8.203068,-10.562844,-10.932132,18.911083,16.236359,42.29686,-72.9912,33.221447,-53.514217,-13.769098,50.59776,-34.77356,26.976978,-2.3762453,30.426804,-26.19414,2.0882635,33.483887,5.1948586,-22.39474,66.60505,-36.787743,-25.653347
43433,-23.944527,-20.408617,20.69281,-17.492693,-22.455576,33.986492,-19.094461,24.944992,51.233284,-11.020028,32.675774,-15.70132,-10.291324,13.894203,-20.062529,-18.259407,-16.175726,13.362937,22.346767,32.6473,-22.988708,24.937342,-68.22397,-16.660622,32.60634,-18.76892,15.682843,-20.407032,23.705343,-10.965112,-4.194165,18.881979,16.034393,-33.10241,41.15399,-24.0343,-30.120636
43432,-10.552573,-11.534196,13.779535,-10.553216,-4.7821903,20.16277,-6.8781695,11.080752,23.89969,-5.246169,30.27978,-7.1616607,-5.4753675,14.163917,-9.945578,-12.062454,-7.325433,6.996867,18.349464,34.10214,-10.453075,14.420124,-44.46739,-8.65528,23.648102,-9.478261,13.733352,-11.371925,22.602188,-7.8448544,-2.5976062,15.713275,12.937097,-36.82074,21.251469,-12.728713,-14.093087
43429,-15.679723,-7.486349,17.158527,-4.364361,3.4821997,13.609723,-9.812125,7.1559763,13.258284,-6.618556,15.523136,-9.506392,-9.564009,6.872446,-5.9185987,-11.684392,-9.715912,8.637883,20.031984,33.806915,-18.170588,12.6563425,-37.005653,-8.622883,17.76622,-22.494932,14.673346,-7.207155,22.511515,-10.042817,-3.8425713,16.45988,6.2466106,-23.39348,17.651966,-14.216534,-12.302078
43426,-2.2730138,-1.3912109,1.848998,-1.4562613,-1.6719726,1.8479632,-1.9015502,2.1412742,3.533377,-1.006364,2.6172142,-1.5872587,-1.6552494,1.0763658,-1.909061,-1.1196793,-1.9221563,1.0361531,3.1280253,2.1506245,-1.5577112,3.0755603,-4.741509,-0.54688525,2.5712416,-1.604591,1.3671539,-1.290208,2.6134725,-1.4515226,-0.4971946,2.285765,1.3762026,-2.4584496,2.7405736,-1.4737037,-1.6554492
43425,-2.2730138,-1.3912109,1.848998,-1.4562613,-1.6719726,1.8479632,-1.9015502,2.1412742,3.533377,-1.006364,2.6172142,-1.5872587,-1.6552494,1.0763658,-1.909061,-1.1196793,-1.9221563,1.0361531,3.1280253,2.1506245,-1.5577112,3.0755603,-4.741509,-0.54688525,2.5712416,-1.604591,1.3671539,-1.290208,2.6134725,-1.4515226,-0.4971946,2.285765,1.3762026,-2.4584496,2.7405736,-1.4737037,-1.6554492
43424,-17.93292,-8.253209,18.358458,-6.1067452,-3.6984832,14.512014,-5.8566995,10.637175,15.644048,-4.587475,7.5134783,-8.139394,-13.510904,7.258888,-7.039498,-7.273901,-5.1190734,8.1155405,8.786515,25.02105,-22.643505,15.157296,-29.452446,-4.5197554,13.189748,-15.74075,11.027402,-5.6694293,17.055023,-9.324081,-1.9024168,15.300609,3.4202805,-13.259141,22.452805,-15.792103,-10.5073595
43421,-27.60408,-8.087492,36.769993,-12.3312235,1.6497905,22.228844,-19.11402,15.424696,27.088324,-4.3741293,12.467778,-15.568563,-19.940989,17.663166,-8.898961,-10.748156,-15.655258,11.027969,22.971424,37.486988,-35.638424,25.81215,-64.50977,-13.129667,39.51864,-27.136793,24.200472,-5.858931,33.002197,-31.46135,-4.375723,29.993166,13.638299,-19.777096,42.42375,-26.466227,-12.562443
43416,-33.941936,-16.93619,76.618065,-16.273018,4.759598,26.408949,-20.110083,16.847364,21.789112,-25.074049,39.31223,-10.940529,-16.536497,8.744979,-6.4151807,-15.75929,-18.683979,12.348519,30.681507,35.10545,-54.422173,25.107664,-51.618504,-18.150581,43.90991,-73.56717,22.266434,-6.914873,59.296135,-21.09315,-12.825362,34.03228,18.945913,-9.958342,52.09222,-15.938353,-23.433764
43415,-16.014791,-6.3562956,15.487351,-8.510073,-17.612514,20.91922,-7.640532,21.68052,20.550993,-9.270654,18.43849,-12.275724,-15.194513,6.4553657,-13.111945,-11.650901,-11.73235,10.470612,6.5212064,18.97998,-23.49135,15.721682,-32.024204,-9.325618,27.9858,-9.943473,15.152849,-0.4457495,9.369286,-16.172853,0.7238531,20.162693,7.8637695,-16.333225,43.913498,-14.212381,-24.314938
43414,-26.75238,-13.600623,27.955084,-15.194025,-1.6980698,31.24025,-12.871636,24.106512,30.240824,-1.8349825,17.552065,-14.948954,-20.142637,17.772215,-14.782438,-15.401705,-15.4465065,14.469018,26.13226,57.707542,-23.32113,25.117105,-66.61699,-11.613012,30.907055,-21.684795,35.524635,-9.81294,36.061527,-33.02131,-1.1295193,25.81987,18.36043,-34.73021,30.126993,-28.347195,-12.424952
43413,-38.452835,-13.367188,16.526453,-4.7168508,-14.484635,24.636095,-13.919841,22.102907,22.271086,-7.0939126,9.933395,-6.707631,-10.542419,8.832256,-12.149181,-11.884983,-16.041824,7.0216475,20.349472,22.851372,-16.142157,26.187561,-35.13439,-3.430508,16.800774,-13.75881,8.779933,-4.9736533,27.735804,-9.904246,-2.1428704,14.566426,5.416634,-12.853263,20.129509,-8.325617,-6.4290786
43412,-19.62574,-8.347851,21.352497,-9.1676035,-9.084474,24.182924,-12.692832,19.848171,21.664494,-12.167559,22.857883,-14.536566,-9.797697,10.176227,-14.785848,-17.734314,-14.585669,9.145234,11.35382,23.96531,-13.213292,16.27146,-60.700813,-17.95712,60.384895,-22.504097,16.531467,-6.712573,34.26728,-22.325142,-9.475046,11.915706,16.486055,-26.867098,22.851036,-31.581154,-10.248682
43410,-2.2730138,-1.3912109,1.848998,-1.4562613,-1.6719726,1.8479632,-1.9015502,2.1412742,3.533377,-1.006364,2.6172142,-1.5872587,-1.6552494,1.0763658,-1.909061,-1.1196793,-1.9221563,1.0361531,3.1280253,2.1506245,-1.5577112,3.0755603,-4.741509,-0.54688525,2.5712416,-1.604591,1.3671539,-1.290208,2.6134725,-1.4515226,-0.4971946,2.285765,1.3762026,-2.4584496,2.7405736,-1.4737037,-1.6554492
43408,-2.2730138,-1.3912109,1.848998,-1.4562613,-1.6719726,1.8479632,-1.9015502,2.1412742,3.533377,-1.006364,2.6172142,-1.5872587,-1.6552494,1.0763658,-1.909061,-1.1196793,-1.9221563,1.0361531,3.1280253,2.1506245,-1.5577112,3.0755603,-4.741509,-0.54688525,2.5712416,-1.604591,1.3671539,-1.290208,2.6134725,-1.4515226,-0.4971946,2.285765,1.3762026,-2.4584496,2.7405736,-1.4737037,-1.6554492
43407,-24.892632,-12.645302,18.182653,-8.230189,-0.103242256,21.679388,-9.67449,18.315601,16.206177,-6.150418,13.315369,-11.92363,-15.734811,9.958252,-14.230389,-18.421537,-10.510161,13.0795965,21.664042,46.18447,-20.121632,24.907295,-41.907413,-6.2319765,26.898647,-18.556803,21.289162,-13.0756645,32.845333,-19.578281,-1.0137688,17.362736,13.122012,-34.00651,22.725864,-20.088408,-11.351041
43405,-39.06484,-14.8973,20.683884,-17.108717,-26.1404,38.587055,-33.229107,52.80254,37.84772,-14.074462,37.077984,-12.428568,-14.680513,14.03593,-49.7735,-17.436724,-26.794481,15.604926,35.998768,31.172602,-15.642719,27.90878,-45.956688,-13.360107,34.36512,-19.674025,14.368805,-12.933546,24.95819,-14.107007,-7.767034,23.326235,18.138931,-25.826324,42.858574,-12.385902,-18.067951
43404,-19.730099,-7.338886,34.164577,-11.337833,-0.3408377,23.033054,-8.104924,10.303534,14.722706,-4.81624,11.143071,-9.497047,-15.353022,7.160817,-9.454663,-12.813129,-13.484602,9.905635,16.679575,29.2654,-25.962767,19.656952,-30.344234,-11.232441,25.374998,-22.184828,18.2032,-5.850211,30.05668,-23.016817,-3.447582,18.202261,5.222856,-13.892905,21.704498,-20.523506,-7.352335
43403,-2.2730138,-1.3912109,1.848998,-1.4562613,-1.6719726,1.8479632,-1.9015502,2.1412742,3.533377,-1.006364,2.6172142,-1.5872587,-1.6552494,1.0763658,-1.909061,-1.1196793,-1.9221563,1.0361531,3.1280253,2.1506245,-1.5577112,3.0755603,-4.741509,-0.54688525,2.5712416,-1.604591,1.3671539,-1.290208,2.6134725,-1.4515226,-0.4971946,2.285765,1.3762026,-2.4584496,2.7405736,-1.4737037,-1.6554492
43402,-2.2730138,-1.3912109,1.848998,-1.4562613,-1.6719726,1.8479632,-1.9015502,2.1412742,3.533377,-1.006364,2.6172142,-1.5872587,-1.6552494,1.0763658,-1.909061,-1.1196793,-1.9221563,1.0361531,3.1280253,2.1506245,-1.5577112,3.0755603,-4.741509,-0.54688525,2.5712416,-1.604591,1.3671539,-1.290208,2.6134725,-1.4515226,-0.4971946,2.285765,1.3762026,-2.4584496,2.7405736,-1.4737037,-1.6554492
43401,-15.374929,-19.955757,14.701169,-9.120086,-13.466427,17.735409,-8.8997135,12.514366,28.415981,-7.1219435,26.747179,-16.170523,-9.7873125,10.446227,-10.848628,-9.780898,-8.590762,9.982249,15.046846,21.17996,-16.849606,21.983671,-47.012863,-3.9055696,18.175365,-12.882752,12.702859,-11.677579,18.238728,-7.0806866,-4.42066,17.777277,9.652713,-22.237787,29.466717,-12.003582,-18.017338
43400,-2.2730138,-1.3912109,1.848998,-1.4562613,-1.6719726,1.8479632,-1.9015502,2.1412742,3.533377,-1.006364,2.6172142,-1.5872587,-1.6552494,1.0763658,-1.909061,-1.1196793,-1.9221563,1.0361531,3.1280253,2.1506245,-1.5577112,3.0755603,-4.741509,-0.54688525,2.5712416,-1.604591,1.3671539,-1.290208,2.6134725,-1.4515226,-0.4971946,2.285765,1.3762026,-2.4584496,2.7405736,-1.4737037,-1.6554492
43399,-2.2730138,-1.3912109,1.848998,-1.4562613,-1.6719726,1.8479632,-1.9015502,2.1412742,3.533377,-1.006364,2.6172142,-1.5872587,-1.6552494,1.0763658,-1.909061,-1.1196793,-1.9221563,1.0361531,3.1280253,2.1506245,-1.5577112,3.0755603,-4.741509,-0.54688525,2.5712416,-1.604591,1.3671539,-1.290208,2.6134725,-1.4515226,-0.4971946,2.285765,1.3762026,-2.4584496,2.7405736,-1.4737037,-1.6554492
43397,-2.2730138,-1.3912109,1.848998,-1.4562613,-1.6719726,1.8479632,-1.9015502,2.1412742,3.533377,-1.006364,2.6172142,-1.5872587,-1.6552494,1.0763658,-1.909061,-1.1196793,-1.9221563,1.0361531,3.1280253,2.1506245,-1.5577112,3.0755603,-4.741509,-0.54688525,2.5712416,-1.604591,1.3671539,-1.290208,2.6134725,-1.4515226,-0.4971946,2.285765,1.3762026,-2.4584496,2.7405736,-1.4737037,-1.6554492
43396,-2.2730138,-1.3912109,1.848998,-1.4562613,-1.6719726,1.8479632,-1.9015502,2.1412742,3.533377,-1.006364,2.6172142,-1.5872587,-1.6552494,1.0763658,-1.909061,-1.1196793,-1.9221563,1.0361531,3.1280253,2.1506245,-1.5577112,3.0755603,-4.741509,-0.54688525,2.5712416,-1.604591,1.3671539,-1.290208,2.6134725,-1.4515226,-0.4971946,2.285765,1.3762026,-2.4584496,2.7405736,-1.4737037,-1.6554492
43395,-12.116682,-14.258109,9.933956,-7.3954945,-7.00669,15.407313,-7.651151,7.743349,22.574242,-4.993712,20.544071,-7.746236,-5.694524,6.5128493,-7.0808077,-9.229656,-7.1151795,7.5233164,14.396961,21.01183,-13.21041,18.215706,-36.73814,-7.271245,14.987061,-8.703604,8.220073,-8.98015,20.389957,-6.315387,-3.7343063,9.525116,7.169883,-23.095991,19.34321,-9.215675,-13.303686
43394,-18.86693,-7.917881,34.232098,-5.1482854,-10.6540785,15.180842,-10.213767,14.19165,21.575705,-7.581088,13.899065,-11.337364,-15.337975,7.574811,-6.384965,-5.7470045,-6.1901236,14.012401,8.089069,23.522844,-41.268253,17.139904,-35.170593,-7.1953764,26.882902,-25.221235,13.295931,-4.2161818,15.838758,-10.460195,-1.5686135,19.510193,3.7638607,-14.342251,45.345528,-19.150866,-22.094168
43393,-34.68993,-20.123741,30.243036,-16.81107,-24.18047,37.94614,-15.110281,24.453306,24.188261,-11.74382,36.766457,-3.1796324,-12.957749,9.032363,-18.357122,-13.479684,-17.897589,50.96028,17.866352,49.149063,-24.838688,20.020052,-68.65014,-17.946102,25.841932,-27.5022,12.890169,-8.187856,15.688819,-14.126405,-15.958509,20.923948,18.523417,-47.402287,34.62227,-25.730429,-24.456875
43390,-16.288496,-16.255642,15.622025,-15.183835,-3.261751,18.313906,-12.176315,7.4644685,25.44383,-4.042924,31.92367,-9.924087,-9.919181,13.949597,-10.3067665,-11.666147,-11.347706,4.8080544,16.021988,24.97045,-13.864302,13.89337,-55.159664,-12.548897,22.053143,-16.478455,16.995672,-9.315216,20.622343,-17.267866,-5.4225965,12.826401,14.972213,-29.459784,23.5919,-17.165865,-12.523714
43389,-22.930048,-10.115598,10.262739,-6.1719956,-16.474154,25.495216,-17.622328,30.778416,29.48682,-6.1028104,21.252768,-5.4918575,-6.911043,12.501111,-28.355978,-9.417236,-19.154226,11.119768,23.790817,19.248735,-10.819243,16.512646,-34.390728,-7.6275983,17.400023,-8.287615,7.3838134,-5.674912,14.795551,-8.967515,-2.5075302,14.648886,14.361116,-14.706773,25.084816,-8.476557,-10.587785
43388,-2.2730138,-1.3912109,1.848998,-1.4562613,-1.6719726,1.8479632,-1.9015502,2.1412742,3.533377,-1.006364,2.6172142,-1.5872587,-1.6552494,1.0763658,-1.909061,-1.1196793,-1.9221563,1.0361531,3.1280253,2.1506245,-1.5577112,3.0755603,-4.741509,-0.54688525,2.5712416,-1.604591,1.3671539,-1.290208,2.6134725,-1.4515226,-0.4971946,2.285765,1.3762026,-2.4584496,2.7405736,-1.4737037,-1.6554492
43386,-18.902641,-12.951597,13.840916,-7.58909,-0.2849035,15.297666,-6.728724,8.2094345,15.859821,-8.009347,19.648973,-7.129434,-7.4169044,8.441469,-6.618701,-12.470182,-9.966852,10.539987,15.044058,32.554207,-12.589488,13.413111,-38.85789,-8.426593,14.524258,-16.36969,11.551081,-6.6249504,26.06693,-7.3780594,-3.555037,14.110895,7.521508,-27.377668,20.458351,-11.424499,-11.609679
43385,-2.2730138,-1.3912109,1.848998,-1.4562613,-1.6719726,1.8479632,-1.9015502,2.1412742,3.533377,-1.006364,2.6172142,-1.5872587,-1.6552494,1.0763658,-1.909061,-1.1196793,-1.9221563,1.0361531,3.1280253,2.1506245,-1.5577112,3.0755603,-4.741509,-0.54688525,2.5712416,-1.604591,1.3671539,-1.290208,2.6134725,-1.4515226,-0.4971946,2.285765,1.3762026,-2.4584496,2.7405736,-1.4737037,-1.6554492
